User_Id,Location,Age,Age Group,Place_Id,Place_Ratings,Place_Name,Category,City,Price,Rating,Time_Minutes,travel_distance
258,"Bandung,Jawa Barat",38,31-40,344,5,Pantai Marina,Bahari,Semarang,3000,4.1,,306
274,"Bekasi,Jawa Barat",38,31-40,76,4,Taman Cattleya,Taman Hiburan,Jakarta,20000,4.5,,23
262,"Bogor,Jawa Barat",38,31-40,47,1,Taman Situ Lembang,Taman Hiburan,Jakarta,0,4.5,,45
64,"Bandung,Jawa Barat",38,31-40,53,3,Rumah Sipitung,Budaya,Jakarta,5000,4.5,90,116
298,"Bogor,Jawa Barat",38,31-40,240,5,Taman Lalu Lintas Ade Irma Suryani Nasution,Taman Hiburan,Bandung,7000,4.4,60,116
168,"Subang,Jawa Barat",38,31-40,261,4,Ciwangun Indah Camp Official,Cagar Alam,Bandung,10000,4.3,,32
274,"Bekasi,Jawa Barat",38,31-40,195,5,Pantai Jogan,Bahari,Yogyakarta,5000,4.4,,459
274,"Bekasi,Jawa Barat",38,31-40,286,3,Roemah Seni Sarasvati,Budaya,Bandung,0,4.4,,99
262,"Bogor,Jawa Barat",38,31-40,8,5,Ocean Ecopark,Taman Hiburan,Jakarta,180000,4.0,,53
298,"Bogor,Jawa Barat",38,31-40,39,4,Museum Macan (Modern and Contemporary Art in Nusantara),Budaya,Jakarta,100000,4.5,120,43
97,"Bekasi,Jawa Barat",38,31-40,218,2,Kawah Putih,Cagar Alam,Bandung,81000,4.5,,110
168,"Subang,Jawa Barat",38,31-40,148,4,Goa Rancang Kencono,Cagar Alam,Yogyakarta,5000,4.3,30,339
262,"Bogor,Jawa Barat",38,31-40,208,3,Taman Sungai Mudal,Cagar Alam,Yogyakarta,10000,4.6,150,408
64,"Bandung,Jawa Barat",38,31-40,291,3,Water Park Bandung Indah,Taman Hiburan,Bandung,50000,4.0,,8
97,"Bekasi,Jawa Barat",38,31-40,394,4,Air Mancur Menari,Taman Hiburan,Surabaya,35000,4.4,45,651
64,"Bandung,Jawa Barat",38,31-40,234,1,Amazing Art World,Budaya,Bandung,75000,4.5,45,8
274,"Bekasi,Jawa Barat",38,31-40,159,1,Hutan Pinus Asri,Cagar Alam,Yogyakarta,2500,4.5,,423
46,"Purwakarat,Jawa Barat",38,31-40,39,4,Museum Macan (Modern and Contemporary Art in Nusantara),Budaya,Jakarta,100000,4.5,120,84
97,"Bekasi,Jawa Barat",38,31-40,206,1,Wisata Kaliurang,Cagar Alam,Yogyakarta,8000,4.4,60,408
258,"Bandung,Jawa Barat",38,31-40,52,4,Kampung Cina,Budaya,Jakarta,15000,4.5,,113
262,"Bogor,Jawa Barat",38,31-40,314,5,Tafso Barn,Cagar Alam,Bandung,0,4.2,180,114
97,"Bekasi,Jawa Barat",38,31-40,266,1,Caringin Tilu,Cagar Alam,Bandung,0,4.4,,99
46,"Purwakarat,Jawa Barat",38,31-40,43,3,The Escape Hunt,Taman Hiburan,Jakarta,70000,4.4,120,77
168,"Subang,Jawa Barat",38,31-40,428,4,Monumen Bambu Runcing Surabaya,Budaya,Surabaya,0,4.6,15,556
274,"Bekasi,Jawa Barat",38,31-40,78,3,Hutan Kota Srengseng,Taman Hiburan,Jakarta,1000,4.3,,25
274,"Bekasi,Jawa Barat",38,31-40,214,5,Trans Studio Bandung,Taman Hiburan,Bandung,280000,4.5,240,102
274,"Bekasi,Jawa Barat",38,31-40,94,3,Sumur Gumuling,Taman Hiburan,Yogyakarta,7000,4.5,,410
64,"Bandung,Jawa Barat",38,31-40,207,3,Heha Sky View,Taman Hiburan,Yogyakarta,15000,4.4,120,332
97,"Bekasi,Jawa Barat",38,31-40,266,4,Caringin Tilu,Cagar Alam,Bandung,0,4.4,,99
262,"Bogor,Jawa Barat",38,31-40,15,1,Pasar Seni,Pusat Perbelanjaan,Jakarta,0,4.4,90,48
64,"Bandung,Jawa Barat",38,31-40,257,4,Monumen Bandung Lautan Api,Budaya,Bandung,0,4.3,,2
262,"Bogor,Jawa Barat",38,31-40,67,3,Margasatwa Muara Angke,Cagar Alam,Jakarta,25000,4.2,15,51
168,"Subang,Jawa Barat",38,31-40,284,3,Pasar Baru,Pusat Perbelanjaan,Bandung,0,4.3,,43
46,"Purwakarat,Jawa Barat",38,31-40,395,2,Taman Prestasi,Taman Hiburan,Surabaya,0,4.6,,590
258,"Bandung,Jawa Barat",38,31-40,354,5,Semarang Contemporary Art Gallery,Budaya,Semarang,10000,4.6,90,310
64,"Bandung,Jawa Barat",38,31-40,88,3,Museum Benteng Vredeburg Yogyakarta,Budaya,Yogyakarta,3000,4.6,120,318
46,"Purwakarat,Jawa Barat",38,31-40,360,4,Air Terjun Kali Pancur,Cagar Alam,Semarang,5000,4.1,,341
168,"Subang,Jawa Barat",38,31-40,46,2,Pulau Semak Daun,Bahari,Jakarta,40000,4.0,,161
258,"Bandung,Jawa Barat",38,31-40,287,4,Puspa Iptek Sundial,Taman Hiburan,Bandung,25000,4.4,,16
168,"Subang,Jawa Barat",38,31-40,160,5,Pasar Kebon Empring Bintaran,Pusat Perbelanjaan,Yogyakarta,0,4.4,,330
168,"Subang,Jawa Barat",38,31-40,341,1,Hutan Wisata Tinjomoyo Semarang,Cagar Alam,Semarang,3000,4.3,,296
168,"Subang,Jawa Barat",38,31-40,335,4,Candi Gedong Songo,Budaya,Semarang,10000,4.5,,294
46,"Purwakarat,Jawa Barat",38,31-40,321,5,Glamping Lakeside Rancabali,Taman Hiburan,Bandung,30000,4.4,,70
258,"Bandung,Jawa Barat",38,31-40,32,5,Setu Babakan,Budaya,Jakarta,0,4.4,,109
298,"Bogor,Jawa Barat",38,31-40,391,4,Flower Farm Setiya Aji,Cagar Alam,Semarang,7500,4.1,45,421
168,"Subang,Jawa Barat",38,31-40,136,4,Grojogan Watu Purbo Bangunrejo,Taman Hiburan,Yogyakarta,10000,4.5,90,308
64,"Bandung,Jawa Barat",38,31-40,243,3,Kampung Korea Bandung,Budaya,Bandung,15000,4.1,,2
97,"Bekasi,Jawa Barat",38,31-40,366,5,Tirto Argo Siwarak,Taman Hiburan,Semarang,20000,4.4,150,389
168,"Subang,Jawa Barat",38,31-40,61,1,Tugu Proklamasi,Budaya,Jakarta,0,4.6,,109
258,"Bandung,Jawa Barat",38,31-40,208,5,Taman Sungai Mudal,Cagar Alam,Yogyakarta,10000,4.6,150,291
262,"Bogor,Jawa Barat",38,31-40,246,5,Curug Tilu Leuwi Opat,Cagar Alam,Bandung,10000,4.4,120,109
64,"Bandung,Jawa Barat",38,31-40,126,4,Pantai Goa Cemara,Bahari,Yogyakarta,4000,4.3,,314
168,"Subang,Jawa Barat",38,31-40,45,1,Jakarta Aquarium dan Safari,Taman Hiburan,Jakarta,185000,4.6,,116
97,"Bekasi,Jawa Barat",38,31-40,372,5,Gua Maria Kerep Ambarawa,Cagar Alam,Semarang,2000,4.8,,393
258,"Bandung,Jawa Barat",38,31-40,272,1,Taman Budaya Jawa Barat,Budaya,Bandung,0,4.3,120,5
274,"Bekasi,Jawa Barat",38,31-40,190,3,Pantai Samas,Bahari,Yogyakarta,4000,4.0,45,411
262,"Bogor,Jawa Barat",38,31-40,419,3,Monumen Tugu Pahlawan,Budaya,Surabaya,0,4.7,30,679
298,"Bogor,Jawa Barat",38,31-40,171,4,Candi Ijo,Budaya,Yogyakarta,5000,4.6,60,450
258,"Bandung,Jawa Barat",38,31-40,403,1,Taman Barunawati,Taman Hiburan,Surabaya,0,4.2,30,565
258,"Bandung,Jawa Barat",38,31-40,270,3,Bukit Bintang,Cagar Alam,Bandung,25000,4.6,,11
258,"Bandung,Jawa Barat",38,31-40,417,3,Klenteng Sanggar Agung,Budaya,Surabaya,10000,4.5,,573
298,"Bogor,Jawa Barat",38,31-40,342,4,Taman Kasmaran,Taman Hiburan,Semarang,3000,4.5,90,420
168,"Subang,Jawa Barat",38,31-40,346,5,Indonesia Kaya Park,Taman Hiburan,Semarang,0,4.6,45,298
97,"Bekasi,Jawa Barat",38,31-40,25,2,Pasar Tanah Abang,Pusat Perbelanjaan,Jakarta,0,4.0,45,21
64,"Bandung,Jawa Barat",38,31-40,305,2,Sunrise Point Cukul,Cagar Alam,Bandung,10000,4.6,,36
46,"Purwakarat,Jawa Barat",38,31-40,309,3,Observatorium Bosscha,Cagar Alam,Bandung,25000,4.5,,37
258,"Bandung,Jawa Barat",38,31-40,380,2,Masjid Agung Ungaran,Tempat Ibadah,Semarang,0,4.7,,309
274,"Bekasi,Jawa Barat",38,31-40,436,4,Taman Flora Bratang Surabaya,Taman Hiburan,Surabaya,0,4.6,,648
258,"Bandung,Jawa Barat",38,31-40,228,2,Museum Sri Baduga,Budaya,Bandung,3000,4.5,,3
258,"Bandung,Jawa Barat",38,31-40,261,5,Ciwangun Indah Camp Official,Cagar Alam,Bandung,10000,4.3,,15
298,"Bogor,Jawa Barat",38,31-40,83,5,Alive Museum Ancol,Taman Hiburan,Jakarta,200000,4.3,,54
274,"Bekasi,Jawa Barat",38,31-40,381,5,Tugu Muda Semarang,Budaya,Semarang,0,4.7,,387
46,"Purwakarat,Jawa Barat",38,31-40,315,3,Curug Luhur Waterfall,Cagar Alam,Bandung,5000,4.2,,42
168,"Subang,Jawa Barat",38,31-40,17,5,Museum Fatahillah,Budaya,Jakarta,5000,4.4,,115
274,"Bekasi,Jawa Barat",38,31-40,56,2,Pantai Ancol,Bahari,Jakarta,25000,4.4,,23
262,"Bogor,Jawa Barat",38,31-40,263,2,Curug Batu Templek,Cagar Alam,Bandung,5000,4.1,90,122
168,"Subang,Jawa Barat",38,31-40,199,2,Pantai Sedahan,Bahari,Yogyakarta,5000,4.5,,374
262,"Bogor,Jawa Barat",38,31-40,57,3,Taman Lapangan Banteng,Taman Hiburan,Jakarta,0,4.7,,48
97,"Bekasi,Jawa Barat",38,31-40,42,2,Museum Seni Rupa dan Kramik,Budaya,Jakarta,5000,4.4,,24
97,"Bekasi,Jawa Barat",38,31-40,177,5,Pantai Parangtritis,Bahari,Yogyakarta,10000,4.5,,417
274,"Bekasi,Jawa Barat",38,31-40,317,3,Curug Cimahi,Cagar Alam,Bandung,15000,4.6,30,88
258,"Bandung,Jawa Barat",38,31-40,122,5,Watu Goyang,Budaya,Yogyakarta,2500,4.4,45,328
168,"Subang,Jawa Barat",38,31-40,304,5,Situ Cileunca,Cagar Alam,Bandung,2500,4.4,,74
64,"Bandung,Jawa Barat",38,31-40,316,4,Curug Malela,Cagar Alam,Bandung,10000,4.4,,47
262,"Bogor,Jawa Barat",38,31-40,363,2,Pantai Maron,Bahari,Semarang,5000,3.4,,414
274,"Bekasi,Jawa Barat",38,31-40,197,4,Pantai Jungwok,Bahari,Yogyakarta,5000,4.6,,464
274,"Bekasi,Jawa Barat",38,31-40,422,4,Monumen Jalesveva Jayamahe,Budaya,Surabaya,0,4.6,15,644
262,"Bogor,Jawa Barat",38,31-40,278,4,Masjid Daarut Tauhiid Bandung,Tempat Ibadah,Bandung,0,4.9,,112
46,"Purwakarat,Jawa Barat",38,31-40,89,4,De Mata Museum Jogja,Budaya,Yogyakarta,50000,4.4,,354
46,"Purwakarat,Jawa Barat",38,31-40,193,4,Candi Sewu,Budaya,Yogyakarta,50000,4.6,,362
168,"Subang,Jawa Barat",38,31-40,232,3,Bukit Moko,Cagar Alam,Bandung,25000,4.5,,32
46,"Purwakarat,Jawa Barat",38,31-40,31,2,Wisata Alam Mangrove Angke,Cagar Alam,Jakarta,25000,4.3,,92
262,"Bogor,Jawa Barat",38,31-40,406,1,Kebun Bibit Wonorejo,Cagar Alam,Surabaya,0,4.4,30,685
168,"Subang,Jawa Barat",38,31-40,356,5,Saloka Theme Park,Taman Hiburan,Semarang,150000,4.4,180,308
64,"Bandung,Jawa Barat",38,31-40,360,1,Air Terjun Kali Pancur,Cagar Alam,Semarang,5000,4.1,,313
46,"Purwakarat,Jawa Barat",38,31-40,2,5,Kota Tua,Budaya,Jakarta,0,4.6,90,83
168,"Subang,Jawa Barat",38,31-40,300,3,Sanghyang Heuleut,Cagar Alam,Bandung,10000,4.4,,58
168,"Subang,Jawa Barat",38,31-40,428,5,Monumen Bambu Runcing Surabaya,Budaya,Surabaya,0,4.6,15,556
262,"Bogor,Jawa Barat",38,31-40,329,1,Bukit Gantole Cililin,Cagar Alam,Bandung,0,4.4,45,103
262,"Bogor,Jawa Barat",38,31-40,396,3,Monumen Kapal Selam,Budaya,Surabaya,15000,4.4,30,680
258,"Bandung,Jawa Barat",38,31-40,300,4,Sanghyang Heuleut,Cagar Alam,Bandung,10000,4.4,,31
262,"Bogor,Jawa Barat",38,31-40,377,1,La Kana Chapel,Taman Hiburan,Semarang,35000,4.5,,419
64,"Bandung,Jawa Barat",38,31-40,367,2,Wisata Lereng Kelir,Cagar Alam,Semarang,7000,4.3,,307
258,"Bandung,Jawa Barat",38,31-40,25,3,Pasar Tanah Abang,Pusat Perbelanjaan,Jakarta,0,4.0,45,120
258,"Bandung,Jawa Barat",38,31-40,146,5,Bukit Wisata Pulepayung,Cagar Alam,Yogyakarta,10000,4.5,,293
168,"Subang,Jawa Barat",38,31-40,305,1,Sunrise Point Cukul,Cagar Alam,Bandung,10000,4.6,,79
97,"Bekasi,Jawa Barat",38,31-40,223,2,Masjid Raya Bandung,Tempat Ibadah,Bandung,0,4.7,,100
64,"Bandung,Jawa Barat",38,31-40,9,1,Pelabuhan Marina,Bahari,Jakarta,175000,4.4,,979
258,"Bandung,Jawa Barat",38,31-40,67,2,Margasatwa Muara Angke,Cagar Alam,Jakarta,25000,4.2,15,129
262,"Bogor,Jawa Barat",38,31-40,357,4,Wisata Alam Wana Wisata Penggaron,Cagar Alam,Semarang,10000,4.1,45,423
258,"Bandung,Jawa Barat",38,31-40,368,1,Kampoeng Rawa,Cagar Alam,Semarang,3000,4.5,,311
274,"Bekasi,Jawa Barat",38,31-40,227,3,Alun-Alun Kota Bandung,Taman Hiburan,Bandung,0,4.6,60,100
46,"Purwakarat,Jawa Barat",38,31-40,174,5,Pasar Beringharjo,Pusat Perbelanjaan,Yogyakarta,0,4.5,60,351
274,"Bekasi,Jawa Barat",38,31-40,327,5,Taman Miniatur Kereta Api,Taman Hiburan,Bandung,15000,4.4,,93
46,"Purwakarat,Jawa Barat",38,31-40,156,3,Pantai Pulang Sawal,Bahari,Yogyakarta,10000,4.5,,392
64,"Bandung,Jawa Barat",38,31-40,50,5,Museum Joang 45,Budaya,Jakarta,2000,4.0,,119
258,"Bandung,Jawa Barat",38,31-40,88,2,Museum Benteng Vredeburg Yogyakarta,Budaya,Yogyakarta,3000,4.6,120,318
258,"Bandung,Jawa Barat",38,31-40,91,5,Situs Warungboto,Taman Hiburan,Yogyakarta,0,4.4,60,322
262,"Bogor,Jawa Barat",38,31-40,37,2,Bumi Perkemahan Cibubur,Taman Hiburan,Jakarta,10000,4.5,,36
168,"Subang,Jawa Barat",38,31-40,33,2,Taman Suropati,Taman Hiburan,Jakarta,0,4.6,,110
168,"Subang,Jawa Barat",38,31-40,50,3,Museum Joang 45,Budaya,Jakarta,2000,4.0,,110
168,"Subang,Jawa Barat",38,31-40,162,2,Kampung Wisata Dipowinatan,Budaya,Yogyakarta,220000,4.5,,320
274,"Bekasi,Jawa Barat",38,31-40,360,1,Air Terjun Kali Pancur,Cagar Alam,Semarang,5000,4.1,,398
274,"Bekasi,Jawa Barat",38,31-40,151,3,Desa Wisata Kelor,Taman Hiburan,Yogyakarta,0,4.4,90,403
298,"Bogor,Jawa Barat",38,31-40,220,3,Dusun Bambu,Taman Hiburan,Bandung,25000,4.5,,108
97,"Bekasi,Jawa Barat",38,31-40,276,1,Taman Jomblo,Taman Hiburan,Bandung,10000,4.1,30,98
97,"Bekasi,Jawa Barat",38,31-40,263,5,Curug Batu Templek,Cagar Alam,Bandung,5000,4.1,90,102
64,"Bandung,Jawa Barat",38,31-40,121,4,Candi Prambanan,Budaya,Yogyakarta,50000,4.7,,330
97,"Bekasi,Jawa Barat",38,31-40,270,4,Bukit Bintang,Cagar Alam,Bandung,25000,4.6,,99
258,"Bandung,Jawa Barat",38,31-40,137,4,Wisata Alam Kalibiru,Cagar Alam,Yogyakarta,20000,4.4,90,294
168,"Subang,Jawa Barat",38,31-40,257,4,Monumen Bandung Lautan Api,Budaya,Bandung,0,4.3,,45
168,"Subang,Jawa Barat",38,31-40,282,4,Curug Cilengkrang,Cagar Alam,Bandung,7500,4.0,60,37
97,"Bekasi,Jawa Barat",38,31-40,218,4,Kawah Putih,Cagar Alam,Bandung,81000,4.5,,110
64,"Bandung,Jawa Barat",38,31-40,91,3,Situs Warungboto,Taman Hiburan,Yogyakarta,0,4.4,60,322
64,"Bandung,Jawa Barat",38,31-40,359,4,Taman Bunga Celosia,Cagar Alam,Semarang,25000,4.3,90,303
97,"Bekasi,Jawa Barat",38,31-40,151,2,Desa Wisata Kelor,Taman Hiburan,Yogyakarta,0,4.4,90,403
64,"Bandung,Jawa Barat",38,31-40,428,4,Monumen Bambu Runcing Surabaya,Budaya,Surabaya,0,4.6,15,567
262,"Bogor,Jawa Barat",38,31-40,244,5,Kampung Batu Malakasari,Taman Hiburan,Bandung,10000,4.1,,119
298,"Bogor,Jawa Barat",38,31-40,143,5,Seribu Batu Songgo Langit,Cagar Alam,Yogyakarta,2000,4.6,90,447
97,"Bekasi,Jawa Barat",38,31-40,234,2,Amazing Art World,Budaya,Bandung,75000,4.5,45,93
97,"Bekasi,Jawa Barat",38,31-40,71,2,Cibubur Garden Diary (Cibugary),Cagar Alam,Jakarta,50000,4.5,,15
64,"Bandung,Jawa Barat",38,31-40,135,3,Kawasan Wisata Sosrowijayan,Pusat Perbelanjaan,Yogyakarta,0,4.0,,318
262,"Bogor,Jawa Barat",38,31-40,377,4,La Kana Chapel,Taman Hiburan,Semarang,35000,4.5,,419
168,"Subang,Jawa Barat",38,31-40,50,5,Museum Joang 45,Budaya,Jakarta,2000,4.0,,110
168,"Subang,Jawa Barat",38,31-40,290,1,Museum Pendidikan Nasional,Budaya,Bandung,5000,4.6,,38
262,"Bogor,Jawa Barat",38,31-40,85,1,Taman Pintar Yogyakarta,Taman Hiburan,Yogyakarta,6000,4.5,120,435
97,"Bekasi,Jawa Barat",38,31-40,298,3,Gunung Lalakon,Cagar Alam,Bandung,0,4.8,,97
64,"Bandung,Jawa Barat",38,31-40,181,1,Pantai Sundak,Bahari,Yogyakarta,5000,4.5,,357
64,"Bandung,Jawa Barat",38,31-40,430,1,Atlantis Land Surabaya,Taman Hiburan,Surabaya,125000,4.4,120,573
274,"Bekasi,Jawa Barat",38,31-40,403,3,Taman Barunawati,Taman Hiburan,Surabaya,0,4.2,30,644
262,"Bogor,Jawa Barat",38,31-40,137,4,Wisata Alam Kalibiru,Cagar Alam,Yogyakarta,20000,4.4,90,410
258,"Bandung,Jawa Barat",38,31-40,344,3,Pantai Marina,Bahari,Semarang,3000,4.1,,306
298,"Bogor,Jawa Barat",38,31-40,392,3,Ekowisata Mangrove Wonorejo,Cagar Alam,Surabaya,0,4.3,60,689
168,"Subang,Jawa Barat",38,31-40,91,3,Situs Warungboto,Taman Hiburan,Yogyakarta,0,4.4,60,322
168,"Subang,Jawa Barat",38,31-40,127,2,Blue Lagoon Jogja,Taman Hiburan,Yogyakarta,10000,4.3,,323
262,"Bogor,Jawa Barat",38,31-40,305,1,Sunrise Point Cukul,Cagar Alam,Bandung,10000,4.6,,125
262,"Bogor,Jawa Barat",38,31-40,247,3,Kiara Artha Park,Taman Hiburan,Bandung,15000,4.4,,119
64,"Bandung,Jawa Barat",38,31-40,353,1,Taman Srigunting,Taman Hiburan,Semarang,0,4.7,,310
64,"Bandung,Jawa Barat",38,31-40,340,5,Desa Wisata Lembah Kalipancur,Taman Hiburan,Semarang,0,3.9,90,304
258,"Bandung,Jawa Barat",38,31-40,253,5,Selasar Sunaryo Art Space,Taman Hiburan,Bandung,25000,4.6,,7
97,"Bekasi,Jawa Barat",38,31-40,151,3,Desa Wisata Kelor,Taman Hiburan,Yogyakarta,0,4.4,90,403
274,"Bekasi,Jawa Barat",38,31-40,417,1,Klenteng Sanggar Agung,Budaya,Surabaya,10000,4.5,,652
97,"Bekasi,Jawa Barat",38,31-40,183,3,Jogja Bay Pirates Adventure Waterpark,Taman Hiburan,Yogyakarta,150000,4.4,,413
274,"Bekasi,Jawa Barat",38,31-40,340,3,Desa Wisata Lembah Kalipancur,Taman Hiburan,Semarang,0,3.9,90,384
258,"Bandung,Jawa Barat",38,31-40,52,2,Kampung Cina,Budaya,Jakarta,15000,4.5,,113
262,"Bogor,Jawa Barat",38,31-40,120,5,Bukit Panguk Kediwung,Budaya,Yogyakarta,250000,4.5,90,449
64,"Bandung,Jawa Barat",38,31-40,26,1,Pecinan Glodok,Pusat Perbelanjaan,Jakarta,0,4.3,20,124
46,"Purwakarat,Jawa Barat",38,31-40,319,5,Kawah Rengganis Cibuni,Cagar Alam,Bandung,5000,4.3,,71
97,"Bekasi,Jawa Barat",38,31-40,81,2,Mall Thamrin City,Pusat Perbelanjaan,Jakarta,0,4.4,60,20
298,"Bogor,Jawa Barat",38,31-40,236,4,Taman Balai Kota Bandung,Taman Hiburan,Bandung,0,4.6,45,115
262,"Bogor,Jawa Barat",38,31-40,287,5,Puspa Iptek Sundial,Taman Hiburan,Bandung,25000,4.4,,101
274,"Bekasi,Jawa Barat",38,31-40,414,4,Jembatan Merah,Budaya,Surabaya,0,4.5,30,644
168,"Subang,Jawa Barat",38,31-40,13,5,Pulau Pramuka,Bahari,Jakarta,5000,4.2,,156
46,"Purwakarat,Jawa Barat",38,31-40,34,5,Pasar Taman Puring,Pusat Perbelanjaan,Jakarta,0,4.4,60,80
64,"Bandung,Jawa Barat",38,31-40,97,4,Monumen Yogya Kembali,Budaya,Yogyakarta,15000,4.5,30,317
97,"Bekasi,Jawa Barat",38,31-40,278,2,Masjid Daarut Tauhiid Bandung,Tempat Ibadah,Bandung,0,4.9,,94
46,"Purwakarat,Jawa Barat",38,31-40,174,3,Pasar Beringharjo,Pusat Perbelanjaan,Yogyakarta,0,4.5,60,351
97,"Bekasi,Jawa Barat",38,31-40,306,4,Sungai Palayangan,Cagar Alam,Bandung,150000,4.6,,120
274,"Bekasi,Jawa Barat",38,31-40,205,2,Desa Wisata Tembi,Taman Hiburan,Yogyakarta,50000,4.5,,412
168,"Subang,Jawa Barat",38,31-40,203,3,Galaxy Waterpark Jogja,Taman Hiburan,Yogyakarta,40000,4.3,,324
298,"Bogor,Jawa Barat",38,31-40,424,1,Pantai Ria Kenjeran,Bahari,Surabaya,15000,4.2,45,686
274,"Bekasi,Jawa Barat",38,31-40,227,5,Alun-Alun Kota Bandung,Taman Hiburan,Bandung,0,4.6,60,100
46,"Purwakarat,Jawa Barat",38,31-40,103,2,Tugu Pal Putih Jogja,Taman Hiburan,Yogyakarta,0,4.7,15,351
97,"Bekasi,Jawa Barat",38,31-40,376,4,Semarang Chinatown,Budaya,Semarang,30000,4.5,30,388
262,"Bogor,Jawa Barat",38,31-40,261,5,Ciwangun Indah Camp Official,Cagar Alam,Bandung,10000,4.3,,109
46,"Purwakarat,Jawa Barat",38,31-40,331,4,Kyotoku Floating Market,Budaya,Bandung,175000,4.5,150,36
274,"Bekasi,Jawa Barat",38,31-40,355,1,Umbul Sidomukti,Cagar Alam,Semarang,75000,4.6,,388
298,"Bogor,Jawa Barat",38,31-40,335,4,Candi Gedong Songo,Budaya,Semarang,10000,4.5,,416
97,"Bekasi,Jawa Barat",38,31-40,371,3,Wisata Eling Bening,Cagar Alam,Semarang,25000,4.3,90,396
168,"Subang,Jawa Barat",38,31-40,357,1,Wisata Alam Wana Wisata Penggaron,Cagar Alam,Semarang,10000,4.1,45,300
262,"Bogor,Jawa Barat",38,31-40,174,1,Pasar Beringharjo,Pusat Perbelanjaan,Yogyakarta,0,4.5,60,435
274,"Bekasi,Jawa Barat",38,31-40,329,5,Bukit Gantole Cililin,Cagar Alam,Bandung,0,4.4,45,93
258,"Bandung,Jawa Barat",38,31-40,88,3,Museum Benteng Vredeburg Yogyakarta,Budaya,Yogyakarta,3000,4.6,120,318
274,"Bekasi,Jawa Barat",38,31-40,348,4,Pura Giri Natha,Budaya,Semarang,20000,4.7,,387
274,"Bekasi,Jawa Barat",38,31-40,69,4,Freedom Library,Budaya,Jakarta,0,5.0,,17
298,"Bogor,Jawa Barat",38,31-40,255,5,Museum Barli,Budaya,Bandung,15000,4.4,180,112
46,"Purwakarat,Jawa Barat",38,31-40,397,3,Taman Kunang-Kunang,Taman Hiburan,Surabaya,0,4.4,45,596
97,"Bekasi,Jawa Barat",38,31-40,232,4,Bukit Moko,Cagar Alam,Bandung,25000,4.5,,99
274,"Bekasi,Jawa Barat",38,31-40,255,4,Museum Barli,Budaya,Bandung,15000,4.4,180,95
274,"Bekasi,Jawa Barat",38,31-40,55,3,Klenteng Jin De Yuan,Tempat Ibadah,Jakarta,0,4.5,,24
168,"Subang,Jawa Barat",38,31-40,155,4,Pantai Ngobaran,Bahari,Yogyakarta,5000,4.6,,348
64,"Bandung,Jawa Barat",38,31-40,169,1,Puncak Segoro,Cagar Alam,Yogyakarta,5000,4.2,90,339
97,"Bekasi,Jawa Barat",38,31-40,208,2,Taman Sungai Mudal,Cagar Alam,Yogyakarta,10000,4.6,150,383
46,"Purwakarat,Jawa Barat",38,31-40,145,2,Desa Wisata Rumah Domes/Teletubbies,Taman Hiburan,Yogyakarta,5000,4.1,60,366
64,"Bandung,Jawa Barat",38,31-40,15,5,Pasar Seni,Pusat Perbelanjaan,Jakarta,0,4.4,90,119
298,"Bogor,Jawa Barat",38,31-40,159,1,Hutan Pinus Asri,Cagar Alam,Yogyakarta,2500,4.5,,447
298,"Bogor,Jawa Barat",38,31-40,268,2,Sudut Pandang Bandung,Taman Hiburan,Bandung,50000,4.6,150,114
274,"Bekasi,Jawa Barat",38,31-40,30,3,Taman Menteng,Taman Hiburan,Jakarta,0,4.5,,19
64,"Bandung,Jawa Barat",38,31-40,128,2,Gumuk Pasir Parangkusumo,Taman Hiburan,Yogyakarta,0,4.5,90,322
274,"Bekasi,Jawa Barat",38,31-40,390,4,Durian Gardens and Tourism Education Watu Simbar,Cagar Alam,Semarang,5000,4.1,45,387
262,"Bogor,Jawa Barat",38,31-40,68,2,Pasar Petak Sembilan,Pusat Perbelanjaan,Jakarta,0,4.4,45,50
258,"Bandung,Jawa Barat",38,31-40,335,2,Candi Gedong Songo,Budaya,Semarang,10000,4.5,,302
274,"Bekasi,Jawa Barat",38,31-40,415,4,Museum De Javasche Bank,Budaya,Surabaya,5000,4.6,60,644
46,"Purwakarat,Jawa Barat",38,31-40,169,5,Puncak Segoro,Cagar Alam,Yogyakarta,5000,4.2,90,375
258,"Bandung,Jawa Barat",38,31-40,279,5,Masjid Agung Trans Studio Bandung,Tempat Ibadah,Bandung,0,4.8,,2
168,"Subang,Jawa Barat",38,31-40,64,3,Museum Sasmita Loka Ahmad Yani,Budaya,Jakarta,2000,4.7,45,110
46,"Purwakarat,Jawa Barat",38,31-40,114,4,The Lost World Castle,Taman Hiburan,Yogyakarta,30000,4.3,,352
262,"Bogor,Jawa Barat",38,31-40,11,5,Pulau Bidadari,Bahari,Jakarta,5000,4.6,,59
258,"Bandung,Jawa Barat",38,31-40,252,5,Kampoeng Tulip,Taman Hiburan,Bandung,15000,3.8,60,7
298,"Bogor,Jawa Barat",38,31-40,126,1,Pantai Goa Cemara,Bahari,Yogyakarta,4000,4.3,,430
258,"Bandung,Jawa Barat",38,31-40,22,4,Masjid Istiqlal,Tempat Ibadah,Jakarta,0,4.7,,120
64,"Bandung,Jawa Barat",38,31-40,354,5,Semarang Contemporary Art Gallery,Budaya,Semarang,10000,4.6,90,310
